법정동코드	법정동명	폐지여부
1141000100	서울특별시 서대문구 평창동	폐지
1141000200	서울특별시 서대문구 구기동	폐지
1141000300	서울특별시 서대문구 부암동	폐지
1141000400	서울특별시 서대문구 홍지동	폐지
1141000500	서울특별시 서대문구 신영동	폐지
1141000600	서울특별시 서대문구 행촌동	폐지
1141000700	서울특별시 서대문구 송월동	폐지
1141000800	서울특별시 서대문구 홍파동	폐지
1141000900	서울특별시 서대문구 평동	폐지
1141001000	서울특별시 서대문구 교남동	폐지
1141001100	서울특별시 서대문구 교북동	폐지
1141001200	서울특별시 서대문구 서소문동	폐지
1141001300	서울특별시 서대문구 정동	폐지
1141001400	서울특별시 서대문구 순화동	폐지
1141001500	서울특별시 서대문구 의주로2가	폐지
1141001600	서울특별시 서대문구 중림동	폐지
1141001700	서울특별시 서대문구 의주로1가	폐지
1141001800	서울특별시 서대문구 충정로1가	폐지
1141001900	서울특별시 서대문구 노고산동	폐지
1141002000	서울특별시 서대문구 만리동1가	폐지
1141002100	서울특별시 서대문구 만리동2가	폐지
1141002200	서울특별시 서대문구 상암동	폐지
1141002300	서울특별시 서대문구 성산동	폐지
1141002400	서울특별시 서대문구 수색동	폐지
1141002500	서울특별시 서대문구 중동	폐지
1141002600	서울특별시 서대문구 녹번동	폐지
1141002700	서울특별시 서대문구 불광동	폐지
1141002800	서울특별시 서대문구 갈현동	폐지
1141002900	서울특별시 서대문구 역촌동	폐지
1141003000	서울특별시 서대문구 신사동	폐지
1141003100	서울특별시 서대문구 구파발동	폐지
1141003200	서울특별시 서대문구 구산동	폐지
1141003300	서울특별시 서대문구 진관내동	폐지
1141003400	서울특별시 서대문구 진관외동	폐지
1141003500	서울특별시 서대문구 응암동	폐지
1141003600	서울특별시 서대문구 대조동	폐지
1141003700	서울특별시 서대문구 증산동	폐지
1141010100	서울특별시 서대문구 충정로2가	존재
1141010200	서울특별시 서대문구 충정로3가	존재
1141010300	서울특별시 서대문구 합동	존재
1141010400	서울특별시 서대문구 미근동	존재
1141010500	서울특별시 서대문구 냉천동	존재
1141010600	서울특별시 서대문구 천연동	존재
1141010700	서울특별시 서대문구 옥천동	존재
1141010800	서울특별시 서대문구 영천동	존재
1141010900	서울특별시 서대문구 현저동	존재
1141011000	서울특별시 서대문구 북아현동	존재
1141011100	서울특별시 서대문구 홍제동	존재
1141011200	서울특별시 서대문구 대현동	존재
1141011300	서울특별시 서대문구 대신동	존재
1141011400	서울특별시 서대문구 신촌동	존재
1141011500	서울특별시 서대문구 봉원동	존재
1141011600	서울특별시 서대문구 창천동	존재
1141011700	서울특별시 서대문구 연희동	존재
1141011800	서울특별시 서대문구 홍은동	존재
1141011900	서울특별시 서대문구 북가좌동	존재
1141012000	서울특별시 서대문구 남가좌동	존재
1141090100	서울특별시 서대문구 충정로동	폐지
1141090200	서울특별시 서대문구 북아현1동	폐지
1141090300	서울특별시 서대문구 북아현2동	폐지
1141090400	서울특별시 서대문구 북아현3동	폐지
1141090500	서울특별시 서대문구 연희1동	폐지
1141090600	서울특별시 서대문구 연희2동	폐지
1141090700	서울특별시 서대문구 연희3동	폐지
1141090800	서울특별시 서대문구 홍제1동	폐지
1141090900	서울특별시 서대문구 홍제2동	폐지
1141091000	서울특별시 서대문구 홍제3동	폐지
1141091100	서울특별시 서대문구 홍제4동	폐지
1141091200	서울특별시 서대문구 홍은1동	폐지
1141091300	서울특별시 서대문구 홍은2동	폐지
1141091400	서울특별시 서대문구 홍은3동	폐지
1141091500	서울특별시 서대문구 남가좌1동	폐지
1141091600	서울특별시 서대문구 남가좌2동	폐지
1141091700	서울특별시 서대문구 북가좌1동	폐지
1141091800	서울특별시 서대문구 북가좌1동	폐지
1144000000	서울특별시 마포구	존재
1144000100	서울특별시 마포구 연희동	폐지
1144000200	서울특별시 마포구 남가좌동	폐지
1144000300	서울특별시 마포구 수색동	폐지
1144000400	서울특별시 마포구 율도동	폐지
1144010100	서울특별시 마포구 아현동	존재
1144010200	서울특별시 마포구 공덕동	존재
1144010300	서울특별시 마포구 신공덕동	존재
1144010400	서울특별시 마포구 도화동	존재
1144010500	서울특별시 마포구 용강동	존재
1144010600	서울특별시 마포구 토정동	존재
1144010700	서울특별시 마포구 마포동	존재
1144010800	서울특별시 마포구 대흥동	존재
1144010900	서울특별시 마포구 염리동	존재
1144011000	서울특별시 마포구 노고산동	존재
1144011100	서울특별시 마포구 신수동	존재
1144011200	서울특별시 마포구 현석동	존재
1144011300	서울특별시 마포구 구수동	존재
1144011400	서울특별시 마포구 창전동	존재
1144011500	서울특별시 마포구 상수동	존재
1144011600	서울특별시 마포구 하중동	존재
1144011700	서울특별시 마포구 신정동	존재
1144011800	서울특별시 마포구 당인동	존재
1144011900	서울특별시 마포구 하수동	폐지
1144012000	서울특별시 마포구 서교동	존재
1144012100	서울특별시 마포구 동교동	존재
1144012200	서울특별시 마포구 합정동	존재
1144012300	서울특별시 마포구 망원동	존재
1144012400	서울특별시 마포구 연남동	존재
1144012500	서울특별시 마포구 성산동	존재
1144012600	서울특별시 마포구 중동	존재
1144012700	서울특별시 마포구 상암동	존재
1144090100	서울특별시 마포구 아현1동	폐지
1144090200	서울특별시 마포구 아현2동	폐지
1144090300	서울특별시 마포구 아현3동	폐지
1144090400	서울특별시 마포구 공덕1동	폐지
1144090500	서울특별시 마포구 공덕2동	폐지
1144090600	서울특별시 마포구 도화1동	폐지
1144090700	서울특별시 마포구 도화2동	폐지
1144090800	서울특별시 마포구 망원1동	폐지
1144090900	서울특별시 마포구 망원2동	폐지
1144091000	서울특별시 마포구 성산1동	폐지
1144091100	서울특별시 마포구 성산2동	폐지
1147000000	서울특별시 양천구	존재
1147010100	서울특별시 양천구 신정동	존재
1147010200	서울특별시 양천구 목동	존재
1147010300	서울특별시 양천구 신월동	존재
1147090100	서울특별시 양천구 목1동	폐지
1147090200	서울특별시 양천구 목2동	폐지
1147090300	서울특별시 양천구 목3동	폐지
1147090400	서울특별시 양천구 목4동	폐지
1147090500	서울특별시 양천구 목5동	폐지
1147090600	서울특별시 양천구 신월1동	폐지
1147090700	서울특별시 양천구 신월2동	폐지
1147090800	서울특별시 양천구 신월3동	폐지
1147090900	서울특별시 양천구 신월4동	폐지
1147091000	서울특별시 양천구 신월5동	폐지
1147091100	서울특별시 양천구 신월6동	폐지
1147091200	서울특별시 양천구 신정1동	폐지
1147091300	서울특별시 양천구 신정2동	폐지
1147091400	서울특별시 양천구 신정3동	폐지
1147091500	서울특별시 양천구 신정4동	폐지
1147091600	서울특별시 양천구 신정5동	폐지
1147091700	서울특별시 양천구 신정6동	폐지
1150000000	서울특별시 강서구	존재
1150000100	서울특별시 강서구 신정동	폐지
1150000200	서울특별시 강서구 신월동	폐지
1150010100	서울특별시 강서구 염창동	존재
1150010200	서울특별시 강서구 등촌동	존재
1150010300	서울특별시 강서구 화곡동	존재
1150010400	서울특별시 강서구 가양동	존재
1150010500	서울특별시 강서구 마곡동	존재
1150010600	서울특별시 강서구 내발산동	존재
1150010700	서울특별시 강서구 외발산동	존재
1150010800	서울특별시 강서구 공항동	존재
1150010900	서울특별시 강서구 방화동	존재
1150011000	서울특별시 강서구 개화동	존재
1150011100	서울특별시 강서구 과해동	존재
1150011200	서울특별시 강서구 오곡동	존재
1150011300	서울특별시 강서구 오쇠동	존재
1150011400	서울특별시 강서구 목동	폐지
1150090100	서울특별시 강서구 등촌1동	폐지
1150090200	서울특별시 강서구 등촌2동	폐지
1150090300	서울특별시 강서구 화곡1동	폐지
1150090400	서울특별시 강서구 화곡2동	폐지
1150090500	서울특별시 강서구 화곡3동	폐지
1150090600	서울특별시 강서구 화곡4동	폐지
1150090700	서울특별시 강서구 화곡5동	폐지
1150090800	서울특별시 강서구 화곡본동	폐지
1150090900	서울특별시 강서구 발산동	폐지
1150091000	서울특별시 강서구 방화1동	폐지
1150091100	서울특별시 강서구 방화2동	폐지
1153000000	서울특별시 구로구	존재
1153010100	서울특별시 구로구 신도림동	존재
1153010200	서울특별시 구로구 구로동	존재
1153010300	서울특별시 구로구 가리봉동	존재
1153010400	서울특별시 구로구 독산동	폐지
1153010500	서울특별시 구로구 시흥동	폐지
1153010600	서울특별시 구로구 고척동	존재
1153010700	서울특별시 구로구 개봉동	존재
1153010800	서울특별시 구로구 오류동	존재
1153010900	서울특별시 구로구 궁동	존재
1153011000	서울특별시 구로구 온수동	존재
1153011100	서울특별시 구로구 천왕동	존재
1153011200	서울특별시 구로구 항동	존재
1153090100	서울특별시 구로구 구로1동	폐지
1153090200	서울특별시 구로구 구로2동	폐지
1153090300	서울특별시 구로구 구로3동	폐지
1153090400	서울특별시 구로구 구로4동	폐지
1153090500	서울특별시 구로구 구로5동	폐지
1153090600	서울특별시 구로구 구로6동	폐지
1153090700	서울특별시 구로구 가리봉1동	폐지
1153090800	서울특별시 구로구 가리봉2동	폐지
1153090900	서울특별시 구로구 가리봉3동	폐지
1153091000	서울특별시 구로구 독산1동	폐지
1153091100	서울특별시 구로구 독산2동	폐지
1153091200	서울특별시 구로구 독산3동	폐지
1153091300	서울특별시 구로구 독산4동	폐지
1153091400	서울특별시 구로구 독산본동	폐지
1153091500	서울특별시 구로구 시흥본동	폐지
1153091600	서울특별시 구로구 시흥1동	폐지
1153091700	서울특별시 구로구 시흥2동	폐지
1153091800	서울특별시 구로구 시흥3동	폐지
1153091900	서울특별시 구로구 시흥4동	폐지
1153092000	서울특별시 구로구 시흥5동	폐지
1153092100	서울특별시 구로구 고척1동	폐지
1153092200	서울특별시 구로구 고척2동	폐지
1153092300	서울특별시 구로구 개봉1동	폐지
1153092400	서울특별시 구로구 개봉2동	폐지
1153092500	서울특별시 구로구 개봉3동	폐지
1153092600	서울특별시 구로구 오류1동	폐지
